Time-stamp,Watts,Wavelength
2021-07-05 10:19:56.248634,6.27253e-05,0.7000000000000001
2021-07-05 10:19:56.512923,6.87323e-05,0.7000000000000001
2021-07-05 10:19:56.722119,6.16806e-05,0.7000000000000001
2021-07-05 10:19:56.983069,5.35842e-05,0.7000000000000001
2021-07-05 10:19:57.199066,4.86219e-05,0.7000000000000001
2021-07-05 10:19:57.465781,4.19184e-05,0.7000000000000001
2021-07-05 10:19:57.677488,3.70432e-05,0.7000000000000001
2021-07-05 10:19:57.940332,2.75539e-05,0.7000000000000001
2021-07-05 10:19:58.215038,1.67587e-05,0.7000000000000001
2021-07-05 10:19:58.425840,1.28411e-05,0.7000000000000001
2021-07-05 10:19:58.691380,8.31404e-06,0.7000000000000001
2021-07-05 10:19:58.974219,7.87875e-06,0.7000000000000001
2021-07-05 10:19:59.194111,2.21998e-06,0.7000000000000001
2021-07-05 10:19:59.460380,1.26234e-06,0.7000000000000001
2021-07-05 10:19:59.744074,3.00350e-06,0.7000000000000001
2021-07-05 10:20:00.040049,1.61057e-06,0.7000000000000001
2021-07-05 10:20:00.247334,4.04820e-06,0.7000000000000001
2021-07-05 10:20:00.464871,7.70464e-06,0.7000000000000001
2021-07-05 10:20:00.681975,5.35407e-06,0.7000000000000001
2021-07-05 10:20:00.915683,1.30152e-05,0.7000000000000001
2021-07-05 10:20:01.136597,1.15352e-05,0.7000000000000001
2021-07-05 10:20:01.348009,2.18080e-05,0.7000000000000001
2021-07-05 10:20:01.609128,3.06880e-05,0.7000000000000001
2021-07-05 10:20:01.816867,2.52904e-05,0.7000000000000001
2021-07-05 10:20:02.079367,2.13727e-05,0.7000000000000001
2021-07-05 10:20:02.286646,6.48582e-06,0.7000000000000001
2021-07-05 10:20:02.545787,-5.13642e-06,0.7000000000000001
2021-07-05 10:20:02.819353,-1.25364e-05,0.7000000000000001
2021-07-05 10:20:03.103553,-1.70634e-05,0.7000000000000001
2021-07-05 10:20:03.310725,-1.47128e-05,0.7000000000000001
2021-07-05 10:20:03.572526,-1.49740e-05,0.7000000000000001
2021-07-05 10:20:03.781312,-1.71504e-05,0.7000000000000001
2021-07-05 10:20:04.043262,-9.57638e-06,0.7000000000000001
2021-07-05 10:20:04.314159,-8.70580e-08,0.7000000000000001
2021-07-05 10:20:04.529465,1.09258e-05,0.7000000000000001
2021-07-05 10:20:04.806778,2.62480e-05,0.7000000000000001
2021-07-05 10:20:05.029603,4.06126e-05,0.7000000000000001
2021-07-05 10:20:05.235649,4.60102e-05,0.7000000000000001
2021-07-05 10:20:05.447048,5.23654e-05,0.7000000000000001
2021-07-05 10:20:05.656513,5.79371e-05,0.7000000000000001
2021-07-05 10:20:05.918787,6.46406e-05,0.7000000000000001
2021-07-05 10:20:06.135245,6.32477e-05,0.7000000000000001
2021-07-05 10:20:06.341712,5.19301e-05,0.7000000000000001
2021-07-05 10:20:06.545598,4.27020e-05,0.7000000000000001
2021-07-05 10:20:06.751389,3.65208e-05,0.7000000000000001
2021-07-05 10:20:06.950655,2.62480e-05,0.7000000000000001
2021-07-05 10:20:07.218632,1.80645e-05,0.7000000000000001
2021-07-05 10:20:07.433361,1.02293e-05,0.7000000000000001
2021-07-05 10:20:07.702003,1.24058e-05,0.7000000000000001
2021-07-05 10:20:07.914744,2.65527e-06,0.7000000000000001
2021-07-05 10:20:08.183955,7.61758e-06,0.7000000000000001
2021-07-05 10:20:08.387873,5.52818e-06,0.7000000000000001
2021-07-05 10:20:08.607286,7.35640e-06,0.7000000000000001
2021-07-05 10:20:08.808482,4.30937e-06,0.7000000000000001
2021-07-05 10:20:09.033950,6.22465e-06,0.7000000000000001
2021-07-05 10:20:09.301817,7.44346e-06,0.7000000000000001
2021-07-05 10:20:09.526422,1.26669e-05,0.7000000000000001
2021-07-05 10:20:09.799730,2.27657e-05,0.7000000000000001
2021-07-05 10:20:10.013772,2.43327e-05,0.7000000000000001
2021-07-05 10:20:10.218595,3.01656e-05,0.7000000000000001
2021-07-05 10:20:10.482927,3.26032e-05,0.7000000000000001
2021-07-05 10:20:10.685384,1.86739e-05,0.7000000000000001
2021-07-05 10:20:10.888841,2.91644e-06,0.7000000000000001
2021-07-05 10:20:11.106291,-5.48466e-06,0.7000000000000001
2021-07-05 10:20:11.390509,-1.27105e-05,0.7000000000000001
2021-07-05 10:20:11.607808,-1.22752e-05,0.7000000000000001
2021-07-05 10:20:11.827342,-1.92398e-05,0.7000000000000001
2021-07-05 10:20:12.028832,-1.72375e-05,0.7000000000000001
2021-07-05 10:20:12.262180,-1.19269e-05,0.7000000000000001
2021-07-05 10:20:12.465636,-1.16658e-05,0.7000000000000001
2021-07-05 10:20:12.669749,-9.48932e-06,0.7000000000000001
2021-07-05 10:20:13.118922,1.03164e-05,0.7000000000000001
2021-07-05 10:20:13.423628,2.25916e-05,0.7000000000000001
2021-07-05 10:20:13.624131,4.26149e-05,0.7000000000000001
2021-07-05 10:20:13.888816,5.53254e-05,0.7000000000000001
2021-07-05 10:20:14.096283,6.04618e-05,0.7000000000000001
2021-07-05 10:20:14.361117,6.51629e-05,0.7000000000000001
2021-07-05 10:20:14.574523,5.94171e-05,0.7000000000000001
2021-07-05 10:20:14.844797,4.81866e-05,0.7000000000000001
2021-07-05 10:20:15.048249,3.59114e-05,0.7000000000000001
2021-07-05 10:20:15.267671,3.16456e-05,0.7000000000000001
2021-07-05 10:20:15.468962,2.36363e-05,0.7000000000000001
2021-07-05 10:20:15.673016,1.70198e-05,0.7000000000000001
2021-07-05 10:20:15.881495,1.51046e-05,0.7000000000000001
2021-07-05 10:20:16.162250,9.88109e-06,0.7000000000000001
2021-07-05 10:20:16.438962,7.09523e-06,0.7000000000000001
2021-07-05 10:20:16.637848,6.05053e-06,0.7000000000000001
2021-07-05 10:20:16.852807,6.74700e-06,0.7000000000000001
2021-07-05 10:20:17.134079,1.08823e-06,0.7000000000000001
2021-07-05 10:20:17.355053,8.31404e-06,0.7000000000000001
2021-07-05 10:20:17.619079,3.43879e-06,0.7000000000000001
2021-07-05 10:20:17.834994,1.19705e-05,0.7000000000000001
2021-07-05 10:20:18.043617,1.90222e-05,0.7000000000000001
2021-07-05 10:20:18.315890,2.99915e-05,0.7000000000000001
2021-07-05 10:20:18.529796,2.51162e-05,0.7000000000000001
2021-07-05 10:20:18.735458,1.62363e-05,0.7000000000000001
2021-07-05 10:20:19.005554,-7.83522e-07,0.7000000000000001
2021-07-05 10:20:19.232835,-5.39760e-06,0.7000000000000001
2021-07-05 10:20:19.508105,-1.18399e-05,0.7000000000000001
2021-07-05 10:20:19.728516,-1.38422e-05,0.7000000000000001
2021-07-05 10:20:20.003781,-1.21881e-05,0.7000000000000001
2021-07-05 10:20:20.220201,-9.75050e-06,0.7000000000000001
2021-07-05 10:20:20.438636,-6.09406e-06,0.7000000000000001
2021-07-05 10:20:20.653044,3.26468e-06,0.7000000000000001
2021-07-05 10:20:20.857498,1.17093e-05,0.7000000000000001
2021-07-05 10:20:21.062981,2.09375e-05,0.7000000000000001
2021-07-05 10:20:21.268862,3.29515e-05,0.7000000000000001
2021-07-05 10:20:21.469968,4.31373e-05,0.7000000000000001
2021-07-05 10:20:21.671447,4.95795e-05,0.7000000000000001
2021-07-05 10:20:21.880742,5.88077e-05,0.7000000000000001
2021-07-05 10:20:22.143359,6.54241e-05,0.7000000000000001
2021-07-05 10:20:22.351873,6.77747e-05,0.7000000000000001
2021-07-05 10:20:22.633470,6.67300e-05,0.7000000000000001
2021-07-05 10:20:22.852810,6.11583e-05,0.7000000000000001
2021-07-05 10:20:23.064209,5.94171e-05,0.7000000000000001
2021-07-05 10:20:23.267697,5.00148e-05,0.7000000000000001
2021-07-05 10:20:23.476109,4.00032e-05,0.7000000000000001
2021-07-05 10:20:23.686546,3.23421e-05,0.7000000000000001
2021-07-05 10:20:23.891999,2.52033e-05,0.7000000000000001
2021-07-05 10:20:24.162442,2.16339e-05,0.7000000000000001
2021-07-05 10:20:24.378883,1.58881e-05,0.7000000000000001
2021-07-05 10:20:24.598130,1.01423e-05,0.7000000000000001
2021-07-05 10:20:24.875595,1.02293e-05,0.7000000000000001
2021-07-05 10:20:25.075052,8.92345e-06,0.7000000000000001
2021-07-05 10:20:25.303879,6.57288e-06,0.7000000000000001
2021-07-05 10:20:25.575156,1.13611e-05,0.7000000000000001
2021-07-05 10:20:25.789448,1.94575e-05,0.7000000000000001
2021-07-05 10:20:25.998479,2.61609e-05,0.7000000000000001
2021-07-05 10:20:26.205900,2.71186e-05,0.7000000000000001
2021-07-05 10:20:26.492990,2.48551e-05,0.7000000000000001
2021-07-05 10:20:26.707418,9.88109e-06,0.7000000000000001
2021-07-05 10:20:26.982671,1.08823e-06,0.7000000000000001
2021-07-05 10:20:27.193084,-5.48466e-06,0.7000000000000001
2021-07-05 10:20:27.414513,-1.33199e-05,0.7000000000000001
2021-07-05 10:20:27.627126,-1.08823e-05,0.7000000000000001
2021-07-05 10:20:27.828430,-1.10564e-05,0.7000000000000001
2021-07-05 10:20:28.056719,-1.27105e-05,0.7000000000000001
2021-07-05 10:20:28.279150,-1.01858e-05,0.7000000000000001
2021-07-05 10:20:28.494580,-2.08939e-06,0.7000000000000001
2021-07-05 10:20:28.705305,1.69763e-06,0.7000000000000001
2021-07-05 10:20:28.921886,1.15352e-05,0.7000000000000001
2021-07-05 10:20:29.140813,2.17210e-05,0.7000000000000001
2021-07-05 10:20:29.358237,3.98290e-05,0.7000000000000001
2021-07-05 10:20:29.593609,5.51513e-05,0.7000000000000001
2021-07-05 10:20:29.800272,6.15935e-05,0.7000000000000001
2021-07-05 10:20:30.023556,5.99394e-05,0.7000000000000001
2021-07-05 10:20:30.306800,4.89701e-05,0.7000000000000001
2021-07-05 10:20:30.515739,4.07867e-05,0.7000000000000001
2021-07-05 10:20:30.737148,3.47797e-05,0.7000000000000001
2021-07-05 10:20:30.943615,2.83374e-05,0.7000000000000001
2021-07-05 10:20:31.160017,1.70198e-05,0.7000000000000001
2021-07-05 10:20:31.374468,1.57140e-05,0.7000000000000001
2021-07-05 10:20:31.600525,8.05287e-06,0.7000000000000001
2021-07-05 10:20:31.829138,8.57522e-06,0.7000000000000001
2021-07-05 10:20:32.045591,7.61758e-06,0.7000000000000001
2021-07-05 10:20:32.258989,5.09289e-06,0.7000000000000001
2021-07-05 10:20:32.473901,1.04905e-05,0.7000000000000001
2021-07-05 10:20:32.688078,8.48816e-06,0.7000000000000001
2021-07-05 10:20:32.899577,9.53285e-06,0.7000000000000001
2021-07-05 10:20:33.147582,1.90222e-05,0.7000000000000001
2021-07-05 10:20:33.358024,2.58127e-05,0.7000000000000001
2021-07-05 10:20:33.575431,2.82503e-05,0.7000000000000001
2021-07-05 10:20:33.799854,2.71186e-05,0.7000000000000001
2021-07-05 10:20:34.017791,1.63234e-05,0.7000000000000001
2021-07-05 10:20:34.229728,3.96114e-06,0.7000000000000001
2021-07-05 10:20:34.456140,-5.22348e-07,0.7000000000000001
2021-07-05 10:20:34.665628,-5.57171e-06,0.7000000000000001
2021-07-05 10:20:34.863753,-1.15787e-05,0.7000000000000001
2021-07-05 10:20:35.076204,-1.21881e-05,0.7000000000000001
2021-07-05 10:20:35.290141,-1.53222e-05,0.7000000000000001
2021-07-05 10:20:35.512404,-1.89786e-05,0.7000000000000001
2021-07-05 10:20:35.732926,-1.32328e-05,0.7000000000000001
2021-07-05 10:20:36.009220,-5.13642e-06,0.7000000000000001
2021-07-05 10:20:36.289439,2.39410e-06,0.7000000000000001
2021-07-05 10:20:36.508150,1.28411e-05,0.7000000000000001
2021-07-05 10:20:36.780949,2.62480e-05,0.7000000000000001
2021-07-05 10:20:36.980406,4.26149e-05,0.7000000000000001
2021-07-05 10:20:37.192379,5.21913e-05,0.7000000000000001
2021-07-05 10:20:37.483767,5.96783e-05,0.7000000000000001
2021-07-05 10:20:37.698193,6.28994e-05,0.7000000000000001
2021-07-05 10:20:37.922316,6.08100e-05,0.7000000000000001
2021-07-05 10:20:38.124775,5.70665e-05,0.7000000000000001
2021-07-05 10:20:38.395391,3.95679e-05,0.7000000000000001
2021-07-05 10:20:38.612103,3.25162e-05,0.7000000000000001
2021-07-05 10:20:38.883105,2.28527e-05,0.7000000000000001
2021-07-05 10:20:39.107915,2.17210e-05,0.7000000000000001
2021-07-05 10:20:39.369218,1.21446e-05,0.7000000000000001
2021-07-05 10:20:39.599,9.18462e-06,0.7000000000000001
2021-07-05 10:20:39.815631,5.61524e-06,0.7000000000000001
2021-07-05 10:20:40.031482,8.05287e-06,0.7000000000000001
2021-07-05 10:20:40.241887,9.01051e-06,0.7000000000000001
2021-07-05 10:20:40.523162,5.26701e-06,0.7000000000000001
2021-07-05 10:20:40.730607,6.74700e-06,0.7000000000000001
2021-07-05 10:20:40.956012,1.38858e-05,0.7000000000000001
2021-07-05 10:20:41.182975,1.15352e-05,0.7000000000000001
2021-07-05 10:20:41.440860,1.31022e-05,0.7000000000000001
2021-07-05 10:20:41.654291,1.90222e-05,0.7000000000000001
2021-07-05 10:20:41.877874,1.88481e-05,0.7000000000000001
2021-07-05 10:20:42.085320,2.72927e-05,0.7000000000000001
2021-07-05 10:20:42.301339,3.60856e-05,0.7000000000000001
2021-07-05 10:20:42.567556,2.74668e-05,0.7000000000000001
2021-07-05 10:20:42.779302,1.90222e-05,0.7000000000000001
2021-07-05 10:20:43.073865,5.44113e-06,0.7000000000000001
2021-07-05 10:20:43.292280,-2.43762e-06,0.7000000000000001
2021-07-05 10:20:43.516699,-8.27051e-06,0.7000000000000001
2021-07-05 10:20:43.728149,-1.14917e-05,0.7000000000000001
2021-07-05 10:20:43.942585,-1.00117e-05,0.7000000000000001
2021-07-05 10:20:44.177910,-1.35811e-05,0.7000000000000001
2021-07-05 10:20:44.458162,-1.11434e-05,0.7000000000000001
2021-07-05 10:20:44.684558,-5.31054e-06,0.7000000000000001
2021-07-05 10:20:44.919929,2.56821e-06,0.7000000000000001
2021-07-05 10:20:45.135353,1.15352e-05,0.7000000000000001
2021-07-05 10:20:45.361747,1.75422e-05,0.7000000000000001
2021-07-05 10:20:45.567198,3.05138e-05,0.7000000000000001
2021-07-05 10:20:45.885317,5.24525e-05,0.7000000000000001
2021-07-05 10:20:46.107722,5.86336e-05,0.7000000000000001
2021-07-05 10:20:46.483719,6.80358e-05,0.7000000000000001
2021-07-05 10:20:46.685181,6.65559e-05,0.7000000000000001
2021-07-05 10:20:46.900605,5.51513e-05,0.7000000000000001
2021-07-05 10:20:47.139965,4.94054e-05,0.7000000000000001
2021-07-05 10:20:47.358382,4.06126e-05,0.7000000000000001
2021-07-05 10:20:47.580817,3.02527e-05,0.7000000000000001
2021-07-05 10:20:47.862294,2.77280e-05,0.7000000000000001
2021-07-05 10:20:48.058080,2.19822e-05,0.7000000000000001
2021-07-05 10:20:48.282080,1.18834e-05,0.7000000000000001
2021-07-05 10:20:48.499519,1.03164e-05,0.7000000000000001
2021-07-05 10:20:48.701299,1.10128e-05,0.7000000000000001
2021-07-05 10:20:48.915223,6.22465e-06,0.7000000000000001
2021-07-05 10:20:49.189472,8.40110e-06,0.7000000000000001
2021-07-05 10:20:49.397175,5.00584e-06,0.7000000000000001
2021-07-05 10:20:49.630979,8.57522e-06,0.7000000000000001
2021-07-05 10:20:49.848417,1.02293e-05,0.7000000000000001
2021-07-05 10:20:50.080213,1.36246e-05,0.7000000000000001
